
id,TransactionID,Date,CustomerID,PartNo,Quantity,Rate,TotalPrice,PartDescription,Category,Source,VehicleMake
63555,6385,16-02-2025,CUST-942,PN063555,2,12.3,24.6,PCV VALVE,Others,OEM,Toyota
63556,2915,15-02-2025,CUST-611,PN063556,10,3.4,34.0,SPARK PLUG,Others,Aftermarket,Toyota
63557,4817,21-11-2023,CUST-402,PN063557,14,3.48,48.72,GEAR FILTER ,Others,OEM,Honda
63558,4079,29-04-2024,CUST-453,PN063558,6,14.2,85.2,PISTON RING,Others,OEM,Toyota
63559,8540,06-02-2024,CUST-952,PN063559,9,11.9,107.1,COOLANT,Others,Aftermarket,Toyota
63560,8324,27-08-2023,CUST-473,PN063560,8,11.53,92.24,air filter,Others,Aftermarket,Toyota
63561,1515,12-10-2024,CUST-196,PN063561,16,18.46,295.36,CLUTCH COVER,Others,Aftermarket,Toyota
63562,2595,02-06-2025,CUST-885,PN063562,12,12.8,153.6,LOWER ARM BUSH,Others,OEM,Toyota
63563,3616,18-05-2024,CUST-954,PN063563,13,2.3,29.9,air filter,Others,OEM,Honda
63564,2311,12-11-2023,CUST-877,PN063564,12,18.5,222.0,BELT,Others,Aftermarket,VehicleMake
63565,8274,18-02-2025,CUST-203,PN063565,15,5.7,85.5,WEATHER STRIP,Others,Aftermarket,Generic
63566,4819,04-09-2024,CUST-334,PN063566,12,16.8,201.6,BRAKE PAD,Others,Source,Generic
63567,1245,23-01-2024,CUST-251,PN063567,8,9.73,77.84,TIMING BELT,Others,OEM,Nissan
63568,1579,29-05-2025,CUST-344,PN063568,1,1.4,1.4,CHAIN TENSIONER,Others,OEM,Generic
63569,8235,23-02-2024,CUST-527,PN063569,14,15.87,222.18,GUM HOSE,Others,OEM,Nissan
63570,6679,24-08-2023,CUST-210,PN063570,12,28.5,342.0,CLUTCH COVER,Others,Aftermarket,Nissan
63571,2663,31-03-2024,CUST-136,PN063571,19,13.8,262.2,BALL JOINT,Others,Source,Toyota
63572,5590,02-03-2025,CUST-765,PN063572,16,15.89,254.24,LUBRICANT,Others,OEM,Mitsubishi
63573,8655,08-07-2025,CUST-862,PN063573,9,14.7,132.3,OIL FILTER,Others,Aftermarket,Mitsubishi
63574,5248,06-02-2024,CUST-923,PN063574,9,1.4,12.6,GEAR FILTER ,Others,Aftermarket,Toyota
63575,1601,19-10-2023,CUST-187,PN063575,16,3.33,53.28,THERMOSTAT,Others,OEM,Toyota
63576,7687,09-01-2025,CUST-830,PN063576,1,14.3,14.3,LINK ROD,Others,Aftermarket,Nissan
63577,5312,18-10-2023,CUST-897,PN063577,10,11.9,119.0,CON ROD BEARING,Others,OEM,Mitsubishi
63578,4570,26-11-2023,CUST-594,PN063578,12,20.1,241.2,FUEL PURIFICATION,Others,OEM,Mitsubishi
63579,8280,14-08-2024,CUST-422,PN063579,12,5.2,62.4,"BELT','Generic",Others,OEM,Honda
63580,4947,01-10-2024,CUST-280,PN063580,8,45.0,360.0,CON ROD BEARING,Others,Aftermarket,Toyota
63581,9707,21-03-2024,CUST-666,PN063581,4,7.6,30.4,BRAKE PAD,Others,Aftermarket,Toyota
63582,8492,21-05-2025,CUST-112,PN063582,16,8.2,131.2,Brake pad,Others,Aftermarket,Toyota
63583,9743,19-10-2023,CUST-782,PN063583,16,5.2,83.2,BELT,Others,Aftermarket,Nissan
63584,8081,30-03-2025,CUST-912,PN063584,17,5.2,88.4,VENTILATION VALVE,Others,Aftermarket,Toyota
63585,9723,15-12-2024,CUST-969,PN063585,11,3.7,40.7,CLUTCH COVER,Others,OEM,Honda
63586,4715,09-03-2025,CUST-604,PN063586,3,2.8,8.4,OIL SEAL,Others,Aftermarket,VehicleMake
63587,7762,07-03-2025,CUST-230,PN063587,5,3.07,15.35,BELT TENSIONER,Others,Source,Toyota
63588,7356,01-11-2023,CUST-507,PN063588,3,6.33,18.99,air filter,Others,OEM,Toyota
63589,7017,07-02-2025,CUST-654,PN063589,18,2.3,41.4,CLUTCH COVER,Others,OEM,Generic
63590,5111,15-04-2025,CUST-138,PN063590,10,19.86,198.6,POWER STEERING HOSE,Others,OEM,Toyota
63591,1430,22-07-2024,CUST-452,PN063591,1,5.2,5.2,WEATHER STRIP,Others,Aftermarket,Toyota
63592,2547,06-08-2025,CUST-538,PN063592,6,43.8,262.8,THERMOSTAT GASKET,Others,OEM,Nissan
63593,8225,12-08-2024,CUST-394,PN063593,16,3.4,54.4,CLUTCH COVER,Others,Aftermarket,VehicleMake
63594,3401,27-05-2024,CUST-752,PN063594,10,20.1,201.0,THERMOSTAT,Others,Aftermarket,Toyota
63595,8778,21-06-2025,CUST-897,PN063595,2,13.8,27.6,AIR FILTER,Others,Aftermarket,Nissan
63596,8678,01-04-2024,CUST-645,PN063596,7,24.7,172.9,MAIN BEARING,Others,Source,Nissan
63597,4554,08-08-2024,CUST-107,PN063597,1,19.89,19.89,BRAKE PAD,Others,OEM,Mitsubishi
63598,6622,22-02-2024,CUST-572,PN063598,11,4.62,50.82,WATER PUMP,Others,OEM,Toyota
63599,5444,16-04-2024,CUST-384,PN063599,1,2.8,2.8,SPARK PLUG,Others,OEM,Nissan
63600,1893,03-06-2025,CUST-250,PN063600,2,3.87,7.74,GAS KIT,Others,OEM,Generic
63601,9217,23-05-2025,CUST-491,PN063601,2,2.8,5.6,BALL JOINT,Others,OEM,Generic
63602,3275,14-04-2024,CUST-335,PN063602,19,12.71,241.49,AXLE GREASE,Others,OEM,Toyota
63603,6472,15-05-2025,CUST-794,PN063603,6,20.1,120.6,air filter,Others,Source,Nissan
63604,7299,20-02-2024,CUST-970,PN063604,8,15.58,124.64,GEAR GASKET,Others,Aftermarket,Toyota
63605,5639,30-04-2025,CUST-922,PN063605,12,5.2,62.4,MAIN BEARING,Others,Aftermarket,Toyota
63606,4259,26-02-2024,CUST-928,PN063606,5,4.7,23.5,BRAKE PAD,Others,OEM,Toyota
63607,4558,17-09-2023,CUST-929,PN063607,6,19.47,116.82,ENGINE MOUNTING,Others,OEM,Toyota
63608,5912,18-09-2024,CUST-855,PN063608,6,13.3,79.8,CLUTCH DISK,Others,OEM,Toyota
63609,4316,05-03-2025,CUST-407,PN063609,11,4.82,53.02,CON ROD BEARING,Others,OEM,Toyota
63610,9509,26-07-2024,CUST-767,PN063610,7,14.1,98.7,THRONE ARM,Others,OEM,Toyota
63611,1076,10-07-2024,CUST-492,PN063611,10,36.1,361.0,THREE PLATE,Others,Aftermarket,Generic
63612,3276,23-12-2024,CUST-150,PN063612,3,8.97,26.91,PETROLS GASKET,Others,OEM,Toyota
63613,7871,29-06-2024,CUST-107,PN063613,18,2.8,50.4,THERMOSTAT,Others,OEM,Nissan
63614,9861,20-08-2025,CUST-904,PN063614,2,12.3,24.6,FUEL PUMP,Others,Aftermarket,Toyota
63615,8616,10-09-2024,CUST-196,PN063615,16,3.8,60.8,SPARK PLUG,Others,OEM,Nissan
63616,2582,13-03-2024,CUST-387,PN063616,6,7.95,47.7,CLUTCH ASSEMBLY,Others,OEM,Mitsubishi
63617,4242,22-12-2023,CUST-905,PN063617,4,2.8,11.2,shock assembly,Others,Aftermarket,Mitsubishi
63618,6771,29-10-2024,CUST-432,PN063618,16,8.2,131.2,ENGMATE,Others,Source,VehicleMake
63619,1452,01-09-2024,CUST-749,PN063619,4,8.5,34.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
63620,5957,05-05-2025,CUST-261,PN063620,1,13.71,13.71,CHAIN TENSIONER,Others,OEM,Toyota
63621,2954,11-03-2025,CUST-177,PN063621,18,11.2,201.6,POWER STEERING HOSE,Others,OEM,Generic
63622,4974,02-11-2024,CUST-178,PN063622,20,12.1,242.0,LUBRICANT,Others,OEM,Mitsubishi
63623,6470,29-06-2024,CUST-926,PN063623,5,5.2,26.0,THRUST WASher,Others,OEM,Toyota
63624,7429,23-12-2024,CUST-584,PN063624,14,13.3,186.2,STEERING DAMPER,Others,OEM,Mitsubishi
63625,3167,16-12-2024,CUST-991,PN063625,4,16.91,67.64,ENGMATE,Others,Source,Toyota
63626,9839,07-10-2024,CUST-896,PN063626,13,7.1,92.3,SHOCK ABSORBER,Others,OEM,Toyota
63627,5358,04-08-2024,CUST-316,PN063627,14,10.48,146.72,POWER STEERING KIT,Others,OEM,Nissan
63628,6318,17-04-2024,CUST-523,PN063628,4,3.4,13.6,THRUST WASHER,Others,OEM,Toyota
63629,4723,30-08-2024,CUST-410,PN063629,13,4.7,61.1,TIERODENDROMANTIC,Others,Aftermarket,Toyota
63630,7656,04-11-2023,CUST-737,PN063630,14,14.0,196.0,WEATHER STRIP,Others,OEM,Toyota
63631,2564,29-11-2024,CUST-763,PN063631,5,8.03,40.15,STEERING DAMPER,Others,Aftermarket,Generic
63632,5678,22-07-2024,CUST-893,PN063632,6,15.58,93.48,GUM HOSE,Others,Aftermarket,Toyota
63633,8465,16-06-2025,CUST-155,PN063633,8,3.8,30.4,LINK ROD,Others,Source,VehicleMake
63634,5789,17-12-2023,CUST-494,PN063634,15,7.37,110.55,FUEL FILTER,Others,Aftermarket,Nissan
63635,7867,13-12-2024,CUST-466,PN063635,2,14.2,28.4,gasket kit,Others,Aftermarket,Toyota
63636,4598,22-10-2023,CUST-605,PN063636,15,11.9,178.5,BRAKE PAD,Others,Aftermarket,Mitsubishi
63637,8993,03-12-2023,CUST-453,PN063637,13,9.13,118.69,POWER STEERING HOSE,Others,Aftermarket,Toyota
63638,1144,02-05-2025,CUST-573,PN063638,10,22.8,228.0,BALL JOINT,Others,OEM,VehicleMake
63639,7872,28-10-2024,CUST-849,PN063639,8,8.2,65.6,CLUTCH COVER,Others,OEM,Generic
63640,9571,05-11-2023,CUST-217,PN063640,16,20.1,321.6,LINKS,Others,OEM,Nissan
63641,3560,23-06-2025,CUST-344,PN063641,9,12.8,115.2,CON ROD BEARING,Others,OEM,Toyota
63642,1248,15-05-2025,CUST-151,PN063642,10,24.7,247.0,CHAIN TENSIONER,Others,OEM,Nissan
63643,4313,21-06-2025,CUST-449,PN063643,9,5.2,46.8,VALVE COVER GASKET,Others,Aftermarket,Nissan
63644,5752,28-08-2023,CUST-808,PN063644,7,3.4,23.8,OIL SEAL,Others,OEM,Honda
63645,1489,12-07-2024,CUST-126,PN063645,7,2.3,16.1,FUEL PUMP,Others,OEM,Generic
63646,5090,02-09-2023,CUST-357,PN063646,20,11.9,238.0,LUBRICANT,Others,OEM,Toyota
63647,2116,08-06-2025,CUST-362,PN063647,9,0.9,8.1,BELT,Others,Aftermarket,Toyota
63648,5900,30-03-2024,CUST-315,PN063648,5,5.7,28.5,LINK ROD,Others,Aftermarket,Generic
63649,3289,20-02-2024,CUST-652,PN063649,17,12.13,206.21,SHAKE HOSE,Others,OEM,Toyota
63650,7174,14-11-2024,CUST-392,PN063650,16,0.9,14.4,THRUST WASher,Others,OEM,Toyota
63651,9952,08-11-2023,CUST-423,PN063651,8,25.8,206.4,LINKS,Others,OEM,Generic
63652,6780,11-02-2025,CUST-413,PN063652,8,14.04,112.32,UNIVERSAL JACK COVER,Others,Aftermarket,Toyota
63653,1899,04-12-2023,CUST-694,PN063653,20,6.57,131.4,LINK ROD,Others,Aftermarket,Honda
63654,3476,13-02-2024,CUST-680,PN063654,9,9.73,87.57,THERMOSTAT GASKET,Others,Aftermarket,Generic
63655,6089,22-05-2025,CUST-541,PN063655,6,6.81,40.86,TIMING BELT,Others,OEM,Toyota
63656,1394,08-03-2024,CUST-526,PN063656,19,24.7,469.3,MAIN BEARING,Others,OEM,Toyota
63657,4400,09-08-2024,CUST-257,PN063657,19,5.7,108.3,RACK END,Others,Aftermarket,Toyota
63658,9944,01-05-2024,CUST-456,PN063658,3,7.6,22.8,LINK ROD,Others,OEM,Nissan
63659,8996,23-05-2024,CUST-885,PN063659,14,0.9,12.6,LOWER ARM,Others,OEM,Toyota
63660,9334,02-02-2024,CUST-459,PN063660,13,1.9,24.7,TIMING BELT,Others,OEM,Nissan
63661,4403,22-08-2024,CUST-447,PN063661,19,11.31,214.89,COOLANT,Others,Aftermarket,Generic
63662,6133,09-12-2024,CUST-681,PN063662,2,7.18,14.36,UNIVERSAL JOINTS,Others,OEM,Generic
63663,2987,09-04-2024,CUST-682,PN063663,8,2.75,22.0,LINKS,Others,Aftermarket,Nissan
63664,5601,25-09-2023,CUST-995,PN063664,12,7.13,85.56,WATER PUMP,Others,OEM,Generic
63665,2382,05-01-2025,CUST-753,PN063665,9,12.3,110.7,air filter,Others,Aftermarket,Honda
63666,5409,08-11-2024,CUST-926,PN063666,4,8.5,34.0,FUEL PUMP,Others,Aftermarket,Toyota
63667,9060,03-08-2024,CUST-838,PN063667,9,11.9,107.1,THERMOSTAT GASKET,Others,OEM,Toyota
63668,8036,20-09-2023,CUST-117,PN063668,6,8.0,48.0,THERMOSTAT,Others,Aftermarket,Generic
63669,2980,09-08-2025,CUST-411,PN063669,8,2.8,22.4,PISTON,Others,OEM,Generic
63670,9345,02-05-2024,CUST-834,PN063670,5,12.3,61.5,OIL SEAL,Others,Aftermarket,Toyota
63671,2553,07-10-2024,CUST-273,PN063671,7,11.9,83.3,air filter,Others,Aftermarket,Toyota
63672,1943,15-09-2024,CUST-361,PN063672,1,6.1,6.1,air filter,Others,OEM,Generic
63673,2653,31-12-2024,CUST-961,PN063673,10,7.1,71.0,CON ROD BEARING,Others,Aftermarket,Mitsubishi
63674,4236,21-09-2023,CUST-317,PN063674,19,3.48,66.12,VENTILATION VALVE,Others,Aftermarket,Generic
63675,5001,30-03-2024,CUST-863,PN063675,6,5.2,31.2,BELT,Others,Aftermarket,Toyota
63676,8058,30-12-2023,CUST-653,PN063676,9,12.16,109.44,WEATHER STRIP,Others,Aftermarket,Toyota
63677,3650,24-02-2025,CUST-672,PN063677,5,7.1,35.5,LUBRICANT,Others,Aftermarket,Honda
63678,5303,13-07-2024,CUST-133,PN063678,1,3.02,3.02,PCV VALVE,Others,OEM,Mitsubishi
63679,2259,01-12-2023,CUST-828,PN063679,15,2.8,42.0,TIEROD END,Others,OEM,Generic
63680,2354,05-11-2023,CUST-530,PN063680,9,7.82,70.38,RACK END,Others,Aftermarket,Generic
63681,6921,15-01-2025,CUST-853,PN063681,1,1.4,1.4,THERMOSTAT GASKET,Others,Aftermarket,VehicleMake
63682,6925,24-07-2024,CUST-262,PN063682,8,2.8,22.4,LOWER ARMS,Others,OEM,Toyota
63683,2564,08-12-2024,CUST-750,PN063683,16,8.2,131.2,BALL JOINT,Others,Aftermarket,Toyota
63684,6962,20-09-2023,CUST-800,PN063684,20,8.81,176.2,BELT,Others,Source,Honda
63685,1861,13-01-2025,CUST-335,PN063685,1,0.9,0.9,BRAKE PAD,Others,Aftermarket,Toyota
63686,3434,05-02-2024,CUST-120,PN063686,12,8.0,96.0,COOLANT,Others,Source,Toyota
63687,9106,22-06-2025,CUST-343,PN063687,5,12.8,64.0,SPARK PLUG,Others,OEM,Toyota
63688,4488,14-05-2024,CUST-684,PN063688,3,45.0,135.0,LOWER ARM,Others,OEM,Toyota
63689,3541,30-03-2025,CUST-234,PN063689,17,14.2,241.4,OIL FILTER GASKET,Others,Aftermarket,Nissan
63690,8482,07-04-2025,CUST-109,PN063690,16,15.66,250.56,UNIVERSAL JOINT,Others,Source,Generic
63691,9544,14-03-2025,CUST-699,PN063691,3,8.6,25.8,AXLE BOOT,Others,Aftermarket,Toyota
63692,1867,14-11-2023,CUST-642,PN063692,15,12.8,192.0,FUEL FILTER,Others,Aftermarket,Toyota
63693,8015,10-02-2025,CUST-754,PN063693,14,7.6,106.4,BALL JOINT,Others,Aftermarket,Honda
63694,5086,08-07-2025,CUST-319,PN063694,2,18.0,36.0,RACK END,Others,OEM,Toyota
63695,2972,23-11-2023,CUST-595,PN063695,10,25.8,258.0,PISTON RING,Others,OEM,Generic
63696,2277,27-09-2024,CUST-868,PN063696,8,17.99,143.92,CLUTCH DISK,Others,OEM,Toyota
63697,5184,22-03-2025,CUST-202,PN063697,12,11.9,142.8,GAS KIT,Others,OEM,Generic
63698,1439,15-09-2024,CUST-856,PN063698,1,11.9,11.9,CLUTCH COVER,Others,OEM,Toyota
63699,6296,03-03-2025,CUST-439,PN063699,1,9.09,9.09,THERMOSTAT,Others,Aftermarket,Nissan
63700,6318,18-01-2025,CUST-205,PN063700,10,22.8,228.0,BELT,Others,OEM,Toyota
63701,6607,23-07-2024,CUST-866,PN063701,8,3.8,30.4,ENGMATE,Others,Aftermarket,VehicleMake
63702,2397,09-08-2024,CUST-669,PN063702,3,25.8,77.4,FUEL PUMP,Others,OEM,VehicleMake
63703,4642,24-06-2025,CUST-620,PN063703,4,2.3,9.2,PISTON RING,Others,OEM,Honda
63704,3795,09-02-2025,CUST-908,PN063704,15,22.8,342.0,TIMING BELT,Others,OEM,Honda
63705,4804,02-03-2025,CUST-817,PN063705,20,6.36,127.2,BALL JOINT,Others,Aftermarket,Toyota
63706,9134,07-08-2025,CUST-618,PN063706,6,25.8,154.8,GEAR GASKET,Others,OEM,Toyota
63707,3043,04-07-2024,CUST-830,PN063707,1,12.8,12.8,OIL FILTER,Others,OEM,Toyota
63708,2055,15-09-2024,CUST-638,PN063708,13,14.7,191.1,gasket kit,Others,OEM,Generic
63709,2579,15-10-2024,CUST-249,PN063709,9,2.8,25.2,FUEL FILTER,Others,OEM,Mitsubishi
63710,7551,31-03-2024,CUST-360,PN063710,10,7.82,78.2,VENTILATION VALVE,Others,Aftermarket,Generic
63711,6791,02-12-2024,CUST-754,PN063711,15,1.1,16.5,LINKS,Others,OEM,Mitsubishi
63712,5613,25-06-2024,CUST-363,PN063712,1,9.86,9.86,STEERING DAMPER,Others,Aftermarket,Mitsubishi
63713,9293,30-08-2023,CUST-750,PN063713,17,2.68,45.56,VENTILATION VALVE,Others,OEM,Nissan
63714,4186,13-01-2025,CUST-983,PN063714,9,11.62,104.58,BRAKE PAD,Others,OEM,Generic
63715,1966,05-06-2025,CUST-127,PN063715,10,11.9,119.0,LUBRICANT,Others,Aftermarket,Generic
63716,4644,23-10-2024,CUST-376,PN063716,3,8.5,25.5,THERMOSTAT,Others,Aftermarket,Mitsubishi
63717,8790,29-11-2024,CUST-970,PN063717,15,20.1,301.5,WATER PUMP,Others,Aftermarket,Mitsubishi
63718,5591,07-10-2023,CUST-372,PN063718,2,18.0,36.0,OIL FILTER GASKET,Others,OEM,Honda
63719,2426,02-08-2024,CUST-434,PN063719,1,17.84,17.84,WEATHER STRIP,Others,Source,Toyota
63720,9747,27-04-2024,CUST-976,PN063720,6,16.76,100.56,CHAIN TENSIONER,Others,OEM,Generic
63721,6271,10-10-2024,CUST-764,PN063721,9,2.3,20.7,CON ROD BEARING,Others,Aftermarket,Nissan
63722,5639,22-05-2025,CUST-370,PN063722,8,45.0,360.0,TIMING BELT,Others,Aftermarket,Nissan
63723,8148,20-02-2025,CUST-558,PN063723,5,2.72,13.6,COOLANT,Others,Aftermarket,Toyota
63724,2774,02-11-2024,CUST-897,PN063724,2,2.3,4.6,CLUTCH DISK,Others,Source,Honda
63725,3040,21-06-2024,CUST-991,PN063725,9,5.2,46.8,AXLE BOOT,Others,OEM,Toyota
63726,4027,11-06-2025,CUST-547,PN063726,19,4.75,90.25,BRAKE PAD,Others,Aftermarket,Toyota
63727,9371,20-08-2024,CUST-546,PN063727,3,12.8,38.4,PISTON,Others,OEM,Toyota
63728,5572,10-01-2025,CUST-753,PN063728,20,2.55,51.0,TIEROD END,Others,Aftermarket,Toyota
63729,9136,07-02-2024,CUST-303,PN063729,9,0.9,8.1,BRAKE PAD,Others,Source,Toyota
63730,2275,10-11-2024,CUST-920,PN063730,2,5.7,11.4,OIL FILTER GASKET,Others,Aftermarket,Toyota
63731,6606,05-09-2023,CUST-534,PN063731,20,8.61,172.2,BRAKE PAD,Others,Source,Mitsubishi
63732,3324,27-04-2024,CUST-871,PN063732,9,8.5,76.5,THERMOSTAT GASKET,Others,OEM,Generic
63733,7127,18-01-2024,CUST-792,PN063733,6,24.7,148.2,AIR FILTER,Others,OEM,Mitsubishi
63734,5483,30-08-2024,CUST-586,PN063734,13,13.3,172.9,TIMING BELT,Others,Aftermarket,Toyota
63735,3441,28-11-2024,CUST-544,PN063735,10,5.64,56.4,PETROLS GASKET,Others,Aftermarket,Toyota
63736,8162,21-03-2025,CUST-149,PN063736,10,5.5,55.0,GROMMET,Others,Aftermarket,Toyota
63737,7159,25-04-2024,CUST-607,PN063737,10,10.11,101.1,SHAKE HOSE,Others,Source,Toyota
63738,5856,20-05-2025,CUST-610,PN063738,12,7.96,95.52,GASKET KIT,Others,Aftermarket,Toyota
63739,9633,09-12-2024,CUST-666,PN063739,18,14.0,252.0,CLUTCHDISK,Others,OEM,Toyota
63740,3211,20-03-2025,CUST-832,PN063740,10,6.1,61.0,brake shoe,Others,OEM,Toyota
63741,4458,08-06-2025,CUST-433,PN063741,20,5.7,114.0,LINKS,Others,OEM,Toyota
63742,6771,12-02-2025,CUST-895,PN063742,7,43.8,306.6,THRONE ARM,Others,OEM,Honda
63743,9162,14-03-2025,CUST-796,PN063743,8,5.06,40.48,GEAR FILTER ,Others,OEM,Toyota
63744,1147,09-06-2025,CUST-751,PN063744,14,1.9,26.6,SHOCK ABSORBER,Others,OEM,Generic
63745,8887,04-12-2024,CUST-297,PN063745,3,3.33,9.99,LINK ROD,Others,Aftermarket,Toyota
63746,3989,28-10-2023,CUST-383,PN063746,3,7.6,22.8,CHAIN GUIDE,Others,Aftermarket,Honda
63747,3708,26-10-2024,CUST-240,PN063747,20,2.8,56.0,CLUTCH COVER,Others,OEM,Nissan
63748,8023,10-07-2025,CUST-718,PN063748,1,3.8,3.8,UNIVERSAL JOINT,Others,OEM,Toyota
63749,5632,29-02-2024,CUST-864,PN063749,11,8.5,93.5,CLUTCHDISK,Others,Source,Toyota
63750,3776,05-01-2024,CUST-695,PN063750,16,22.8,364.8,air filter,Others,Aftermarket,Toyota
63751,8738,22-07-2025,CUST-773,PN063751,15,3.8,57.0,CHAIN TENSIONER,Others,Aftermarket,Honda
63752,8567,10-09-2023,CUST-863,PN063752,8,5.65,45.2,BRAKE PAD,Others,OEM,Toyota
63753,2663,10-09-2024,CUST-233,PN063753,13,14.94,194.22,OIL FILTER,Others,Source,Honda
63754,3369,18-03-2024,CUST-223,PN063754,14,2.8,39.2,BELT TENSIONER,Others,Aftermarket,Generic
63755,7740,26-06-2024,CUST-940,PN063755,20,2.3,46.0,RACK END,Others,Aftermarket,Generic
63756,3004,10-11-2024,CUST-490,PN063756,3,14.0,42.0,GROMMET,Others,Aftermarket,Honda
63757,9662,14-11-2024,CUST-455,PN063757,2,8.2,16.4,CLUTCH ASSEMBLY,Others,OEM,Mitsubishi
63758,7626,09-10-2024,CUST-735,PN063758,2,22.8,45.6,PISTON RING,Others,Aftermarket,Generic
63759,2488,31-10-2024,CUST-196,PN063759,15,18.24,273.6,BALL JOINT,Others,Aftermarket,Generic
63760,7856,31-07-2025,CUST-103,PN063760,10,10.9,109.0,SHOCK ABSORBER,Others,Aftermarket,Toyota
63761,9250,20-01-2025,CUST-715,PN063761,2,18.08,36.16,TRANSAXLE GASKET,Others,Aftermarket,Toyota
63762,9896,23-08-2024,CUST-424,PN063762,15,3.48,52.2,PISTON RING,Others,Aftermarket,Generic
63763,5343,20-11-2023,CUST-602,PN063763,1,25.8,25.8,POWER STEERING HOSE,Others,OEM,Nissan
63764,1554,28-04-2024,CUST-992,PN063764,20,7.1,142.0,THRUST WASher,Others,Aftermarket,VehicleMake
63765,7457,12-08-2024,CUST-682,PN063765,4,13.3,53.2,PISTON RING,Others,OEM,Toyota
63766,8413,19-03-2024,CUST-764,PN063766,7,5.83,40.81,VALVE COVER GASKET,Others,Aftermarket,Toyota
63767,8732,13-10-2023,CUST-907,PN063767,3,5.7,17.1,GEAR FILTER ,Others,Aftermarket,Toyota
63768,4297,22-06-2024,CUST-549,PN063768,11,12.3,135.3,RACK END,Others,OEM,Generic
63769,4561,25-04-2024,CUST-488,PN063769,4,11.9,47.6,SHOCK ABSORBER,Others,Aftermarket,Toyota
63770,2956,15-06-2025,CUST-503,PN063770,13,5.7,74.1,shock assembly,Others,OEM,Generic
63771,5169,23-02-2025,CUST-439,PN063771,19,11.9,226.1,THRUST WASher,Others,OEM,Generic
63772,4595,10-06-2025,CUST-507,PN063772,1,18.84,18.84,PISTON RING,Others,OEM,Mitsubishi
63773,7221,28-11-2024,CUST-361,PN063773,11,4.75,52.25,MAIN BEARING,Others,Aftermarket,Honda
63774,2212,11-05-2025,CUST-863,PN063774,4,8.61,34.44,PETROLLOAR ,Others,OEM,Generic
63775,1220,16-07-2025,CUST-610,PN063775,13,12.3,159.9,air filter,Others,Aftermarket,Mitsubishi
63776,6947,27-01-2025,CUST-507,PN063776,15,16.26,243.9,VALVE COVER GASKET,Others,OEM,VehicleMake
63777,6577,31-01-2024,CUST-907,PN063777,20,8.2,164.0,WATER PUMP,Others,Aftermarket,Toyota
63778,7444,09-06-2025,CUST-622,PN063778,3,17.1,51.3,LINK ROD,Others,Aftermarket,VehicleMake
63779,5802,17-08-2025,CUST-137,PN063779,1,43.8,43.8,CLUTCH ASSEMBLY,Others,Aftermarket,Mitsubishi
63780,6276,06-09-2024,CUST-198,PN063780,3,5.2,15.6,CLUTCH COVER,Others,OEM,Honda
63781,7493,16-11-2023,CUST-343,PN063781,15,11.9,178.5,PCV VALVE,Others,Aftermarket,Mitsubishi
63782,5070,23-02-2025,CUST-630,PN063782,19,30.2,573.8,CLUTCH DISK,Others,Aftermarket,Toyota
63783,6285,06-09-2023,CUST-287,PN063783,16,4.75,76.0,TIMING BELT,Others,OEM,Toyota
63784,6613,20-08-2024,CUST-841,PN063784,13,14.2,184.6,RACK END,Others,Source,Toyota
63785,6518,05-01-2025,CUST-635,PN063785,13,2.3,29.9,PCV VALVE,Others,OEM,Toyota
63786,4613,18-08-2025,CUST-891,PN063786,15,25.8,387.0,SPARK PLUG,Others,OEM,Honda
63787,6720,19-05-2025,CUST-498,PN063787,10,9.47,94.7,PETROL GAUGE,Others,OEM,Mitsubishi
63788,5305,26-06-2024,CUST-639,PN063788,8,10.16,81.28,LINKS,Others,Source,Honda
63789,3681,24-02-2024,CUST-180,PN063789,6,5.5,33.0,VENTILATION VALVE,Others,OEM,Mitsubishi
63790,2189,14-06-2024,CUST-282,PN063790,2,0.9,1.8,PCV VALVE,Others,OEM,Toyota
63791,8106,07-10-2024,CUST-662,PN063791,9,2.8,25.2,SHOCK ABSORBER,Others,Aftermarket,Toyota
63792,1348,27-06-2024,CUST-759,PN063792,14,13.8,193.2,CHAIN TENSIONER,Others,OEM,Generic
63793,8711,07-12-2024,CUST-651,PN063793,15,5.2,78.0,PETROL GAUGE,Others,Aftermarket,Honda
63794,1318,09-09-2024,CUST-508,PN063794,2,2.88,5.76,LUBRICANT,Others,OEM,Toyota
63795,5798,23-10-2023,CUST-331,PN063795,16,9.0,144.0,GEAR FILTER ,Others,OEM,Toyota
63796,4294,17-08-2025,CUST-703,PN063796,2,13.8,27.6,CLUTCH DISK,Others,Source,Honda
63797,6172,04-02-2025,CUST-790,PN063797,10,3.4,34.0,common mounting,Others,Aftermarket,Toyota
63798,1751,02-05-2024,CUST-605,PN063798,20,7.6,152.0,LOWER ARM,Others,OEM,Toyota
63799,5815,03-02-2024,CUST-225,PN063799,3,7.6,22.8,RACK END,Others,OEM,Generic
63800,5206,20-02-2025,CUST-739,PN063800,8,17.99,143.92,PISTON,Others,Aftermarket,Generic
63801,4676,13-11-2024,CUST-816,PN063801,4,6.77,27.08,BELT,Others,Aftermarket,Toyota
63802,9750,19-08-2024,CUST-231,PN063802,5,10.86,54.3,THERMOSTAT GASKET,Others,OEM,Generic
